CustomerId,Surname,Age,Gender,Marital Status,Education Level,Account Balance Trend,Loan History,Frequency of Deposits/Withdrawals,Average Transaction Value,Account Activity,Use of Savings Products,Use of Loan Products,Use of Digital Banking,Participation in Group Lending,Tenure,Number of Complaints Logged,Response Time to Complaints,Customer Support Interactions,Repayment Timeliness,Overdue Loan Frequency,Penalties Paid,Exited
SMB15566548,Olawale,88,Male,Divorced,Secondary,Increasing,Cleared,2,3512.24629069451,Active,0,1,Both,0,1,0,6,2,On-time,4,4405.408877224377,0
SMB15566549,Bello,34,Male,Married,Secondary,Stable,Cleared,7,20387.825790719486,Active,0,1,USSD,1,7,2,4,1,On-time,1,5162.7362277909115,1
SMB15566550,Yusuf,26,Male,Married,Primary,Stable,Cleared,6,10241.347632308009,Dormant,0,1,Both,1,1,4,1,7,Late,0,2915.5229191962408,0
SMB15566551,Ibrahim,55,Female,Married,Secondary,Decreasing,Cleared,7,28519.99413093461,Active,1,1,App,0,4,1,11,7,On-time,0,8389.148338852985,0
SMB15566552,Adesina,65,Male,Married,Primary,Stable,Active,7,34947.61129860592,Active,1,1,USSD,0,3,3,13,4,On-time,2,5222.8548030332,0
SMB15566553,Sule,77,Female,Married,Secondary,Increasing,Defaulted,3,27073.873150030617,Dormant,0,0,USSD,1,0,1,14,8,On-time,1,5525.359383894278,0
SMB15566554,Eze,80,Female,Married,Primary,Decreasing,Cleared,3,22277.598133958392,Active,0,1,USSD,1,7,1,1,5,On-time,3,8806.754027133988,0
SMB15566555,Abdullahi,19,Female,Married,Primary,Increasing,Cleared,4,19979.337621977927,Dormant,1,1,None,0,9,3,12,4,On-time,2,9205.172678472096,0
SMB15566556,Adebayo,89,Male,Single,Tertiary,Increasing,Cleared,5,42242.89663675318,Dormant,0,1,None,0,2,2,11,2,On-time,3,8241.9379666652,0
SMB15566557,Chukwu,28,Male,Married,Primary,Increasing,Active,2,11749.035188198233,Dormant,1,1,None,1,3,1,9,6,On-time,3,653.7041297730839,0
SMB15566558,Adesina,81,Female,Married,None,Decreasing,Cleared,4,36976.698636914574,Dormant,1,0,App,1,3,3,11,8,On-time,4,4435.0910178011445,0
SMB15566559,Yusuf,89,Female,Married,Secondary,Stable,Cleared,7,38116.63391226583,Active,0,1,USSD,0,4,4,7,3,Late,3,3433.309391524254,0
SMB15566560,Onuoha,38,Male,Married,Tertiary,Stable,Active,5,21540.80035626599,Active,0,1,USSD,0,2,4,10,6,On-time,3,2135.147813291187,0
SMB15566561,Eze,35,Male,Married,Primary,Stable,Defaulted,6,15567.729362056327,Active,1,1,App,1,8,4,5,2,On-time,1,9089.538758457858,0
SMB15566562,Sule,81,Female,Single,None,Decreasing,Active,4,24056.532816252788,Active,0,0,App,0,3,2,7,1,On-time,4,8900.689583145038,0
SMB15566563,Yusuf,55,Female,Married,Primary,Increasing,Active,9,5567.482368742227,Active,0,1,Both,1,9,1,2,0,Late,4,4652.978832832506,0
SMB15566564,Adebayo,49,Female,Single,Secondary,Stable,Active,2,3250.571579225409,Active,0,1,USSD,0,3,1,0,5,On-time,2,1345.608506728635,1
SMB15566565,Eze,28,Female,Single,None,Decreasing,Defaulted,6,6468.556773142697,Dormant,1,1,USSD,0,5,0,12,4,Late,4,133.65620331787454,1
SMB15566566,Ibrahim,62,Female,Single,Secondary,Stable,Defaulted,4,10170.106541649082,Active,1,0,USSD,0,7,4,5,1,On-time,0,4384.6708056481875,1
SMB15566567,Adebayo,50,Male,Married,Tertiary,Stable,Cleared,3,25704.664196564107,Active,0,0,USSD,0,6,2,1,2,On-time,1,399.55148573543096,0
SMB15566568,Okonkwo,58,Male,Single,Primary,Increasing,Cleared,6,42607.695171894986,Active,1,1,USSD,0,3,3,11,8,Late,2,6095.5594191976015,1
SMB15566569,Adekunle,25,Male,Single,Primary,Stable,Cleared,7,12546.474267984662,Active,1,1,USSD,0,3,2,14,2,Late,0,6084.08870880069,0
SMB15566570,Okonkwo,28,Male,Married,Primary,Decreasing,Active,8,46822.93852659212,Dormant,1,1,Both,1,4,1,8,6,On-time,3,8989.394479174483,0
SMB15566571,Olawale,68,Female,Single,None,Stable,Active,9,47790.48753781517,Active,0,1,None,0,9,4,4,0,On-time,0,1900.491282893566,0
SMB15566572,Yusuf,58,Female,Married,Tertiary,Decreasing,Cleared,5,47986.32563741506,Dormant,1,1,None,1,4,0,4,6,On-time,2,3713.94242413544,1
SMB15566573,Adesina,34,Female,Married,Primary,Increasing,Active,4,42040.573999139866,Active,1,1,None,0,0,2,12,8,Late,4,8595.453887842788,0
SMB15566574,Adesina,63,Male,Single,Primary,Stable,Cleared,3,18827.426999088308,Active,0,0,App,1,7,0,9,7,On-time,1,4742.96502490115,0
SMB15566575,Adesina,49,Female,Married,Secondary,Decreasing,Cleared,7,4561.51163912853,Active,0,1,USSD,0,9,1,7,6,On-time,2,597.2328897194424,1
SMB15566576,Sule,71,Female,Single,Primary,Increasing,Defaulted,4,28872.11785655825,Dormant,0,1,USSD,0,4,3,5,9,On-time,0,1107.839115955286,0
SMB15566577,Adekunle,37,Female,Married,Secondary,Stable,Cleared,8,28375.390752924453,Active,0,1,None,1,2,2,2,7,On-time,0,8134.545715784511,0
SMB15566578,Okonkwo,50,Female,Married,None,Stable,Active,8,42648.81258837018,Active,0,1,USSD,1,2,1,8,3,On-time,2,7436.974300285129,0
SMB15566579,Adekunle,91,Male,Married,Tertiary,Decreasing,Active,1,49803.56149635915,Active,1,1,None,1,3,4,9,1,On-time,2,8758.815171667919,0
SMB15566580,Nwachukwu,57,Male,Married,Tertiary,Stable,Cleared,5,25899.70802144723,Dormant,1,0,USSD,1,6,2,3,8,On-time,2,1188.6116590914376,0
SMB15566581,Yusuf,49,Male,Single,Secondary,Stable,Active,4,17914.99752094943,Dormant,0,1,None,1,4,0,9,2,On-time,4,7604.167437965275,1
SMB15566582,Adekunle,19,Male,Single,Tertiary,Stable,Cleared,3,10109.183866257083,Active,1,1,App,0,0,2,3,3,On-time,2,6551.043649581891,0
SMB15566583,Bello,50,Male,Married,None,Stable,Active,2,1235.191416051166,Active,1,1,USSD,1,4,1,11,6,On-time,3,2322.932411410428,0
SMB15566584,Chukwu,47,Female,Married,Primary,Increasing,Defaulted,8,25946.57093195508,Dormant,1,1,App,1,4,1,12,1,On-time,1,9739.04385555611,0
SMB15566585,Chukwu,50,Female,Married,Secondary,Stable,Defaulted,8,28220.41466842719,Dormant,1,0,USSD,1,5,0,1,7,On-time,1,5703.548191512311,0
SMB15566586,Bello,43,Female,Married,Secondary,Stable,Cleared,3,41421.98551105247,Dormant,0,1,USSD,1,6,1,2,9,On-time,3,9068.779753971354,0
SMB15566587,Eze,39,Female,Married,Primary,Stable,Active,4,25724.27142674723,Dormant,1,1,None,0,4,2,3,7,On-time,0,8590.931342069864,0
SMB15566588,Okafor,83,Male,Married,Primary,Stable,Active,12,45906.94908463677,Dormant,1,0,USSD,0,1,0,6,4,Late,0,3331.254605226116,0
SMB15566589,Sule,55,Female,Single,None,Decreasing,Cleared,3,31776.090352000338,Active,1,1,USSD,1,1,1,12,8,On-time,0,5359.568619868132,0
SMB15566590,Eze,63,Male,Married,Primary,Stable,Active,3,42176.475672833076,Dormant,1,0,USSD,1,3,1,2,7,On-time,0,4313.682994046717,0
SMB15566591,Adebayo,32,Male,Married,None,Decreasing,Cleared,4,8266.785005579608,Dormant,0,1,App,1,0,2,7,0,On-time,4,7090.775702600757,0
SMB15566592,Onuoha,61,Male,Single,Secondary,Stable,Defaulted,3,42911.47038481342,Active,0,1,App,1,6,1,7,8,On-time,3,5880.420045434277,0
SMB15566593,Sule,66,Male,Married,Primary,Stable,Cleared,4,34082.04886774857,Active,1,1,App,0,0,2,9,4,On-time,1,7848.535330372412,0
SMB15566594,Sule,78,Male,Married,None,Decreasing,Cleared,6,9341.418589478197,Dormant,1,0,None,0,2,4,10,8,On-time,3,117.52259597984538,0
SMB15566595,Adebayo,84,Male,Married,Secondary,Stable,Active,4,10298.414349154533,Active,1,1,USSD,0,9,2,1,8,On-time,1,6877.932614145584,0
SMB15566596,Adekunle,23,Male,Single,Secondary,Increasing,Defaulted,3,46398.53033316685,Dormant,0,1,None,1,6,3,3,9,On-time,0,3190.6515521965493,0
SMB15566597,Okonkwo,26,Female,Single,Tertiary,Decreasing,Cleared,8,2578.5526620682713,Active,1,1,USSD,1,5,1,7,9,On-time,4,2242.22139889418,1
SMB15566598,Okonkwo,23,Male,Married,Secondary,Stable,Defaulted,2,23664.2122214896,Active,1,1,USSD,0,6,4,0,2,Late,2,8012.413663586723,0
SMB15566599,Chukwu,90,Male,Divorced,Primary,Stable,Cleared,3,16360.289206770976,Active,1,0,None,1,4,0,0,7,Late,2,892.2121118818538,1
SMB15566600,Abdullahi,49,Male,Single,Tertiary,Increasing,Defaulted,7,33588.79455992297,Active,0,1,App,0,7,3,13,6,Late,0,2284.600450991412,1
SMB15566601,Eze,58,Female,Single,Secondary,Stable,Active,3,42141.83999088061,Active,0,1,USSD,0,5,0,13,6,On-time,0,2037.3434109977818,0
SMB15566602,Nwachukwu,25,Male,Married,None,Stable,Active,7,18658.527956271908,Active,1,1,USSD,1,3,3,3,9,Late,3,4198.254450597019,0
SMB15566603,Yusuf,89,Male,Single,Secondary,Stable,Cleared,5,21918.202278819022,Dormant,1,1,None,0,0,4,10,1,Late,4,3223.36784557261,1
SMB15566604,Olawale,67,Male,Married,Tertiary,Stable,Active,2,49113.971440569294,Dormant,1,1,USSD,1,1,4,1,1,Late,4,7204.683171096702,0
SMB15566605,Ibrahim,79,Male,Divorced,Primary,Increasing,Cleared,9,39411.90897428094,Active,1,1,Both,1,5,4,0,1,On-time,3,6993.698806014765,0
SMB15566606,Okonkwo,79,Male,Single,Primary,Stable,Cleared,4,44963.00241565778,Active,1,1,USSD,1,3,3,7,1,Late,4,3254.70891106039,0
SMB15566607,Yusuf,24,Male,Married,None,Stable,Active,3,22499.348811929856,Active,0,0,Both,0,2,2,1,3,On-time,4,4369.807761457952,0
SMB15566608,Ibrahim,21,Male,Single,None,Increasing,Active,1,12469.733995221646,Active,0,1,None,0,6,0,3,6,On-time,2,2079.08184179773,0
SMB15566609,Yusuf,23,Male,Single,Primary,Stable,Cleared,2,21181.309803936132,Active,0,0,USSD,1,6,2,2,1,On-time,4,6708.349004962706,1
SMB15566610,Adekunle,75,Male,Married,Secondary,Stable,Active,6,36088.50397374416,Active,0,1,App,1,1,2,14,4,Late,0,3962.227401325755,0
SMB15566611,Ibrahim,39,Female,Married,None,Increasing,Cleared,10,6362.089836962987,Active,1,0,USSD,1,7,1,1,6,Late,2,1328.2610444221532,0
SMB15566612,Olawale,43,Female,Divorced,Tertiary,Stable,Defaulted,6,14252.986175208933,Active,1,1,None,0,0,0,7,8,On-time,0,1272.6549191151125,0
SMB15566613,Yusuf,20,Male,Married,Secondary,Increasing,Defaulted,6,3285.159122617929,Active,0,0,USSD,0,9,3,2,7,On-time,0,3223.206784211755,0
SMB15566614,Bello,58,Male,Single,Secondary,Decreasing,Cleared,2,22185.039178568448,Dormant,1,0,USSD,1,6,1,14,8,On-time,3,7473.2502863619575,0
SMB15566615,Olawale,77,Female,Single,Tertiary,Stable,Active,4,41544.84106300105,Active,1,1,App,1,9,1,8,6,On-time,4,255.04336131500384,1
SMB15566616,Ibrahim,31,Male,Single,None,Increasing,Defaulted,5,2208.520726602529,Dormant,1,0,App,0,0,4,9,2,On-time,4,2577.7469318288217,0
SMB15566617,Olawale,29,Male,Single,Primary,Stable,Active,8,34090.85281355114,Dormant,0,1,App,0,2,3,4,0,On-time,4,1624.861588887573,0
SMB15566618,Yusuf,29,Female,Single,Secondary,Stable,Active,5,46692.29785117324,Dormant,1,1,USSD,1,2,2,8,9,Late,4,9564.778213056148,0
SMB15566619,Okafor,30,Male,Single,Tertiary,Decreasing,Defaulted,3,12609.465214047932,Dormant,0,0,USSD,0,9,2,2,6,On-time,2,7052.816039710264,1
SMB15566620,Yusuf,42,Male,Married,Secondary,Decreasing,Cleared,1,34988.10719565476,Active,1,1,USSD,0,1,2,11,5,On-time,1,2332.3268411894614,0
SMB15566621,Yusuf,62,Male,Married,Primary,Stable,Active,7,48779.99315390982,Active,1,1,App,0,9,4,4,1,Late,0,2074.605854361946,1
SMB15566622,Adekunle,36,Female,Married,Tertiary,Increasing,Defaulted,7,48151.6249474707,Active,0,1,Both,0,4,2,13,0,Late,1,8580.305453872767,0
SMB15566623,Eze,72,Male,Married,None,Decreasing,Cleared,4,12511.53045842802,Dormant,1,1,None,1,3,0,9,9,Late,1,1902.266964164131,0
SMB15566624,Bello,62,Female,Single,Tertiary,Decreasing,Active,4,5916.221607391366,Dormant,1,1,USSD,0,5,2,5,3,On-time,1,9970.592001972269,0
SMB15566625,Nwachukwu,25,Female,Single,Tertiary,Increasing,Active,4,8265.844356899881,Dormant,1,1,USSD,0,1,2,8,3,Late,2,2823.031200113997,0
SMB15566626,Okonkwo,70,Male,Married,None,Stable,Cleared,9,35399.747755624965,Active,1,0,USSD,0,3,0,7,5,On-time,1,843.3271486953497,0
SMB15566627,Sule,72,Male,Married,Secondary,Stable,Cleared,1,36562.1848972105,Dormant,0,1,USSD,0,6,4,1,4,Late,2,6909.418940168582,0
SMB15566628,Adebayo,49,Male,Single,None,Decreasing,Defaulted,3,34037.59151978175,Active,0,1,USSD,1,0,1,1,8,Late,3,6096.427925841737,1
SMB15566629,Eze,68,Male,Married,Primary,Stable,Cleared,4,17467.840999369666,Active,1,1,None,0,2,3,12,7,Late,3,9998.221653614568,0
SMB15566630,Adebayo,61,Male,Married,Secondary,Increasing,Active,3,9319.070048147985,Dormant,0,1,App,1,0,4,4,8,On-time,3,8020.857443719751,0
SMB15566631,Adekunle,87,Female,Married,Secondary,Stable,Cleared,3,29457.293505660404,Active,1,1,App,0,1,2,4,9,On-time,2,4288.365331332391,1
SMB15566632,Bello,35,Female,Single,Tertiary,Stable,Defaulted,8,24700.341842135458,Dormant,0,0,Both,0,8,1,4,6,Late,2,6766.114481630836,0
SMB15566633,Adesina,39,Female,Married,Secondary,Stable,Defaulted,11,36712.87320899287,Active,0,1,None,0,9,3,3,8,Late,0,8178.4945360335205,1
SMB15566634,Yusuf,54,Male,Married,Primary,Decreasing,Active,4,22626.643855595452,Dormant,1,1,USSD,0,4,3,7,2,On-time,1,5137.265254432951,0
SMB15566635,Adesina,73,Female,Married,Tertiary,Stable,Active,2,17593.34503963695,Active,0,0,USSD,1,3,3,10,8,Late,4,2728.7145073521156,1
SMB15566636,Adesina,76,Female,Married,Tertiary,Increasing,Active,3,15380.450290591705,Dormant,1,0,USSD,0,3,0,4,1,On-time,4,2101.0564228636963,0
SMB15566637,Onuoha,20,Female,Married,None,Stable,Cleared,4,11362.04568243758,Dormant,1,0,USSD,1,7,0,0,8,On-time,1,2952.8143661361437,0
SMB15566638,Chukwu,45,Male,Married,Tertiary,Stable,Defaulted,2,14021.57243314641,Dormant,1,1,App,0,2,1,9,5,On-time,4,8480.687816698051,0
SMB15566639,Adesina,91,Female,Single,None,Stable,Defaulted,7,5646.691503360967,Active,1,1,None,0,3,2,13,3,On-time,4,3804.323724887353,0
SMB15566640,Okonkwo,52,Male,Married,Tertiary,Increasing,Active,2,17995.993535515587,Dormant,0,0,Both,0,1,1,4,1,On-time,4,2866.6415856631743,1
SMB15566641,Okafor,78,Male,Married,Primary,Stable,Active,11,2791.920805784952,Active,1,0,App,1,5,2,0,9,Late,2,8058.872277950811,1
SMB15566642,Chukwu,71,Male,Married,None,Stable,Cleared,5,10134.278511150014,Active,1,1,App,0,8,4,3,2,On-time,2,319.20341774543505,0
SMB15566643,Adekunle,80,Female,Single,Primary,Stable,Defaulted,5,37591.751786352026,Active,1,1,App,0,3,3,0,4,On-time,2,5939.582709303421,0
SMB15566644,Sule,24,Female,Single,Secondary,Stable,Defaulted,4,16947.98044515451,Dormant,1,1,USSD,0,5,3,5,8,Late,1,8736.318031862716,0
SMB15566645,Eze,66,Male,Married,Primary,Decreasing,Active,4,33743.613831889845,Active,1,1,App,0,3,0,5,6,Late,3,4100.837490556074,0
SMB15566646,Okafor,48,Male,Married,None,Decreasing,Cleared,4,36127.32460426659,Dormant,1,1,USSD,1,1,4,0,2,On-time,4,2693.1816135928443,0
SMB15566647,Olawale,75,Male,Divorced,Secondary,Stable,Active,3,29478.081793873564,Dormant,1,0,App,1,5,4,11,3,On-time,0,4917.090694359564,0
SMB15566648,Ibrahim,78,Male,Married,Tertiary,Increasing,Active,5,47976.189326904525,Active,0,1,None,1,6,2,7,1,On-time,2,7174.771676920794,0
SMB15566649,Onuoha,41,Male,Married,Primary,Decreasing,Defaulted,9,2050.5534645325497,Dormant,0,1,USSD,1,3,4,13,7,Late,0,5166.055630351994,0
SMB15566650,Okafor,37,Male,Married,Primary,Stable,Active,5,37193.979878818966,Active,1,1,USSD,1,6,0,3,5,On-time,4,76.3899462577311,0
SMB15566651,Nwachukwu,54,Female,Married,Primary,Decreasing,Active,2,47980.545553079995,Dormant,0,1,USSD,0,7,2,1,2,On-time,3,783.2455610801592,0
SMB15566652,Adesina,21,Male,Married,None,Decreasing,Cleared,6,43251.31473829402,Active,0,1,USSD,1,2,1,12,4,Late,0,7213.284230897014,0
SMB15566653,Adekunle,37,Male,Married,Tertiary,Stable,Cleared,7,9226.741898445653,Active,0,1,USSD,0,1,2,13,4,On-time,4,3999.513348754986,0
SMB15566654,Abdullahi,77,Male,Single,Tertiary,Stable,Cleared,5,17014.19500633487,Active,1,1,App,0,4,1,0,0,On-time,4,7847.758312702351,0
SMB15566655,Ibrahim,41,Female,Married,Secondary,Decreasing,Defaulted,7,9450.140153946804,Active,0,1,USSD,1,1,2,10,4,Late,2,6494.89914105909,0
SMB15566656,Adebayo,67,Female,Married,Primary,Increasing,Active,7,30464.1098269205,Active,1,1,USSD,1,9,3,2,5,On-time,3,5815.158343218788,0
SMB15566657,Okonkwo,66,Female,Single,Secondary,Stable,Active,8,35897.211116995124,Active,0,1,USSD,1,4,1,6,9,On-time,4,9013.751683784112,0
SMB15566658,Adebayo,68,Male,Single,Secondary,Stable,Cleared,7,16536.614698789854,Active,1,0,USSD,1,9,0,9,9,Late,3,213.2207348071269,0
SMB15566659,Okafor,53,Female,Single,Tertiary,Stable,Defaulted,3,27435.82212523048,Active,1,0,USSD,0,5,1,10,1,Late,2,1550.343613978017,0
SMB15566660,Sule,83,Male,Single,Secondary,Increasing,Cleared,4,34855.10793348856,Active,1,1,App,0,7,1,9,2,On-time,0,6243.759554919758,0
SMB15566661,Adebayo,51,Female,Single,Secondary,Increasing,Active,4,21645.65101394137,Dormant,0,0,None,0,5,2,7,9,On-time,1,658.2804655009544,1
SMB15566662,Nwachukwu,53,Female,Married,Secondary,Decreasing,Defaulted,3,42846.760992317504,Active,1,1,USSD,1,3,3,4,4,Late,1,6449.704850606913,0
SMB15566663,Adekunle,23,Female,Divorced,Primary,Stable,Active,7,38805.94682910304,Dormant,1,0,USSD,1,2,2,6,2,On-time,1,9841.210770252677,0
SMB15566664,Olawale,56,Female,Married,Tertiary,Increasing,Defaulted,7,4168.611648677963,Dormant,1,1,USSD,0,1,2,1,4,On-time,3,8788.080989945338,0
SMB15566665,Sule,59,Female,Single,Secondary,Increasing,Cleared,3,31435.13965545062,Dormant,1,1,USSD,0,0,3,11,4,On-time,1,5909.169240254285,0
SMB15566666,Eze,75,Male,Single,Secondary,Stable,Cleared,7,12530.95199702773,Dormant,1,1,App,0,1,2,11,7,On-time,0,8939.766743059621,0
SMB15566667,Okonkwo,29,Female,Married,Primary,Stable,Defaulted,8,28318.394968696488,Active,1,0,USSD,1,1,3,14,9,Late,4,1162.6815126626523,0
SMB15566668,Nwachukwu,20,Male,Single,Secondary,Decreasing,Defaulted,3,47887.53368901535,Dormant,1,1,USSD,1,4,0,3,8,On-time,3,4546.941649255641,0
SMB15566669,Nwachukwu,35,Male,Married,Secondary,Decreasing,Cleared,4,44074.038223060255,Active,1,1,USSD,0,8,3,5,7,Late,0,4286.7611581207575,1
SMB15566670,Adebayo,57,Male,Married,None,Stable,Cleared,7,20821.303752641452,Dormant,1,1,USSD,1,0,4,11,2,Late,3,3364.4758699299105,0
SMB15566671,Adesina,38,Male,Married,None,Increasing,Active,1,15284.179058873317,Dormant,1,0,App,1,3,3,11,0,Late,3,2.013981343104154,0
SMB15566672,Adebayo,32,Male,Single,Secondary,Stable,Defaulted,4,12485.881476004692,Active,1,0,USSD,0,9,3,11,2,Late,3,8910.290186112521,0
SMB15566673,Okafor,43,Male,Married,Secondary,Increasing,Active,2,27093.228618069483,Dormant,0,1,USSD,1,6,4,11,0,Late,2,7777.066101527949,1
SMB15566674,Eze,25,Male,Single,Secondary,Increasing,Defaulted,2,6598.17420964476,Active,1,0,App,0,9,3,13,8,On-time,4,6528.575155997888,0
SMB15566675,Chukwu,59,Female,Divorced,Primary,Increasing,Defaulted,5,27914.47539828418,Active,1,1,USSD,0,2,1,11,2,On-time,1,1289.6684385163403,0
SMB15566676,Sule,61,Male,Married,Secondary,Decreasing,Defaulted,6,1065.3483350488088,Active,1,1,App,0,7,2,11,7,Late,2,3782.0513369150412,0
SMB15566677,Adebayo,31,Male,Single,None,Increasing,Active,5,16868.631906546398,Dormant,0,0,USSD,1,2,2,4,5,On-time,4,9243.269973678312,1
SMB15566678,Adekunle,19,Female,Single,Primary,Stable,Active,4,11776.781377698482,Dormant,1,1,USSD,1,7,0,5,2,On-time,1,6169.296050695466,0
SMB15566679,Abdullahi,54,Male,Single,None,Increasing,Defaulted,5,48589.72070807832,Dormant,1,0,App,0,1,0,11,8,On-time,2,6034.10536526025,0
SMB15566680,Okonkwo,86,Female,Married,None,Stable,Cleared,7,36634.87365892897,Active,0,1,App,1,4,4,1,7,On-time,2,9131.265747570345,1
SMB15566681,Yusuf,55,Female,Single,Primary,Stable,Cleared,4,18133.015642649647,Active,1,1,USSD,0,3,1,6,2,Late,0,5598.337248996377,0
SMB15566682,Adebayo,58,Female,Married,Primary,Stable,Active,2,5549.409240000406,Dormant,0,1,App,1,8,0,7,6,Late,2,5976.2324855697925,1
SMB15566683,Adekunle,79,Female,Single,None,Stable,Cleared,9,26323.229139840576,Active,1,1,USSD,1,2,2,12,4,On-time,3,3457.156944762173,0
SMB15566684,Sule,77,Male,Married,Primary,Increasing,Cleared,4,11458.946184976074,Dormant,1,1,USSD,0,4,0,13,1,Late,2,3714.409292323716,0
SMB15566685,Adekunle,31,Female,Married,Secondary,Stable,Active,3,27285.04774901953,Active,0,1,None,0,9,0,10,7,On-time,3,6856.068624141526,0
SMB15566686,Okonkwo,19,Male,Married,Primary,Increasing,Active,4,41932.75535476573,Active,0,1,None,1,8,3,8,0,Late,4,3204.35216631312,0
SMB15566687,Chukwu,87,Male,Married,Primary,Increasing,Cleared,4,31173.835052967883,Active,1,1,App,0,5,0,5,3,On-time,4,5591.079205878501,1
SMB15566688,Adekunle,34,Female,Single,Tertiary,Stable,Cleared,6,32055.632557705107,Dormant,0,1,None,1,1,4,6,3,Late,3,2791.966911565796,1
SMB15566689,Abdullahi,45,Male,Single,None,Decreasing,Cleared,4,27510.484164077763,Active,1,0,None,1,0,2,12,9,On-time,0,1661.2523795444533,1
SMB15566690,Adekunle,83,Female,Married,Secondary,Stable,Cleared,6,46436.015998939045,Active,1,0,App,1,0,4,11,4,On-time,0,4544.024589387014,0
SMB15566691,Adekunle,52,Female,Single,None,Stable,Cleared,9,46663.231536609565,Active,1,1,None,0,6,4,12,3,Late,4,2174.4601241410724,1
SMB15566692,Adekunle,22,Female,Married,None,Increasing,Defaulted,3,26123.436852604056,Active,0,1,USSD,0,1,1,0,0,On-time,2,8984.943050815407,0
SMB15566693,Olawale,82,Female,Single,Secondary,Stable,Active,3,15982.214870031718,Active,1,1,USSD,0,6,3,8,6,Late,4,3036.129658270329,0
SMB15566694,Olawale,57,Male,Single,Secondary,Stable,Active,8,23519.763288092752,Active,1,1,USSD,1,0,4,5,9,On-time,4,5974.020955393211,1
SMB15566695,Chukwu,73,Male,Single,Tertiary,Increasing,Defaulted,6,10141.337697585168,Dormant,0,0,App,0,3,1,11,1,On-time,3,2634.418405452039,0
SMB15566696,Adebayo,53,Female,Married,Secondary,Increasing,Cleared,1,32180.871450586375,Active,0,0,USSD,0,9,2,3,9,On-time,0,2580.192627247665,0
SMB15566697,Adekunle,62,Male,Single,Tertiary,Stable,Defaulted,7,25504.524453329428,Dormant,0,0,USSD,1,3,2,9,2,On-time,3,3506.3608147840787,0
SMB15566698,Onuoha,40,Female,Married,None,Decreasing,Cleared,5,6061.723412850714,Dormant,1,1,App,1,4,1,8,4,On-time,4,9158.74567320949,0
SMB15566699,Eze,64,Female,Single,None,Increasing,Active,7,10684.741274861151,Active,0,1,USSD,0,9,4,11,7,Late,1,3914.977382852666,0
SMB15566700,Onuoha,48,Female,Married,None,Decreasing,Defaulted,5,24501.965853776815,Active,0,1,USSD,1,0,4,0,9,On-time,2,8212.664694241445,0
